"report_id","date_time","police_beat","address_number_primary","address_pd_primary","address_road_primary","address_sfx_primary","address_pd_intersecting","address_name_intersecting","address_sfx_intersecting","violation_section","violation_type","charge_desc","injured","killed","hit_run_lvl"
"180550","2018-01-07 11:30:00","999","8500"," ","GOLDEN RIDGE","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"180401","2018-01-07 12:10:00","437","1200"," ","MANZANA","WAY"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180586","2018-01-07 13:30:00","723","600"," ","PICADOR","BOULEVARD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"180584","2018-01-07 14:14:00","721","600"," ","SATURN","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"190290","2018-01-07 16:45:00","529","300","W","LAUREL","STREET"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"180434","2018-01-07 17:20:00","122","1400"," ","PACIFIC BEACH","DRIVE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","3","0",""
"180436","2018-01-07 17:37:00","321","10400"," ","FRIARS","ROAD"," "," "," ","21453C","VC","RED ARROWDO NOT ENTER INTERSECTION","1","0",""
"180429","2018-01-07 17:48:00","839","3700"," ","SWIFT","AVENUE"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0",""
"180485","2018-01-07 18:00:00","839","3800"," ","35TH","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180553","2018-01-07 19:30:00","321","4900"," ","WARING","ROAD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0",""
"180482","2018-01-07 19:35:00","831","4200"," ","MENLO","AVENUE"," "," "," ","UNKNOWN","VC","UNKNOWN/INVALID CHARGE","0","0","MISDEMEANOR"
"180619","2018-01-07 20:40:00","242","10200"," ","BLACK MTN","ROAD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"180662","2018-01-07 22:50:00","627","1000"," ","MYRTLE","WAY"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0",""
"180388","2018-01-07 23:40:00","122","2800"," ","GARNET","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0","MISDEMEANOR"
"180489","2018-01-08 00:01:00","625","4000"," ","SAN JUAN","ROAD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"180455","2018-01-08 01:35:00","115","4000"," ","LA JOLLA VILLAGE","DRIVE"," "," "," ","23152A","VC","DUI ALCOHOL","0","0",""
"180856","2018-01-08 06:40:00","904","0"," ","FRONTERA INTERNACION","ROAD"," ","VIA DE LA AMISTAD"," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0",""
"180481","2018-01-08 08:00:00","447","300","N","47TH","STREET"," "," "," ","20002(A)","VC","HIT AND RUN","0","0","MISDEMEANOR"
"180458","2018-01-08 09:30:00","111","6700"," ","BALBOA","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"180467","2018-01-08 11:45:00","234","16900"," ","POMERADO","ROAD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"180572","2018-01-08 11:54:00","242","8600"," ","JADE COAST","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"180679","2018-01-08 12:00:00","625","4000"," ","TWIGGS","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180484","2018-01-08 12:27:00","825","4900"," ","MARLBOROUGH","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"181191","2018-01-08 12:45:00","325","7000"," ","NAVAJO","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180671","2018-01-08 14:35:00","931","8400"," ","CAM SANTA FE"," "," "," "," ","21802A","VC","ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE","1","0",""
"180487","2018-01-08 15:00:00","124","2200"," ","TORREY PINES","LANE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180461","2018-01-08 16:43:00","122","4600"," ","MISSION","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"180475","2018-01-08 17:17:00","515","2500"," ","G","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180459","2018-01-08 17:24:00","111","5400"," ","BALBOA","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"180468","2018-01-08 17:35:00","243","6900"," ","MIRAMAR","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"180457","2018-01-08 17:52:00","115","3500"," ","LEBON","DRIVE"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0",""
"180576","2018-01-08 17:54:00","822","5800"," ","UNIVERSITY","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0","MISDEMEANOR"
"180460","2018-01-08 18:00:00","512","0","S","31ST","STREET"," ","LOGAN","AVENUE","21802A","VC","ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE","3","0",""
"180568","2018-01-08 18:25:00","529","400"," ","ELM","STREET"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0",""
"181037","2018-01-08 19:00:00","614","2100"," ","CABLE","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180465","2018-01-08 20:40:00","234","16100"," ","BERNARDO CENTER","DRIVE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"180768","2018-01-08 21:10:00","833","3800"," ","CHAMOUNE","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0",""
"180659","2018-01-08 21:40:00","721","1800"," ","CAROL","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"180454","2018-01-08 23:15:00","813","3800"," ","31ST","STREET"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"180526","2018-01-09 07:40:00","242","9300"," ","MIRA MESA","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180499","2018-01-09 08:04:00","124","0"," ","HILLSIDE","DRIVE"," ","TORREY PINES","ROAD","21703","VC","FOLLOWING TOO CLOSELY","1","0",""
"180638","2018-01-09 11:00:00","446","200"," ","EUCLID","AVENUE"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","1","0",""
"180565","2018-01-09 11:20:00","624","1000"," ","LINCOLN","AVENUE"," "," "," ","22100B","VC","LEFT TURNS AT INTERSECTIONS","0","0",""
"180569","2018-01-09 11:59:00","326","5400"," ","MONTEZUMA","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"180690","2018-01-09 13:00:00","232","12300"," ","CARMEL MTN","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"181028","2018-01-09 13:30:00","521","1600"," ","F","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180490","2018-01-09 13:45:00","232","11700"," ","CARMEL MTN","ROAD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"180708","2018-01-09 13:57:00","111","4400"," ","GENESEE","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"181913","2018-01-09 14:50:00","524","1200"," ","11TH","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","2","0",""
"180538","2018-01-09 15:05:00","934","3900"," ","TOWNSGATE","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180555","2018-01-09 15:25:00","234","12500","N","OAKS","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"180493","2018-01-09 15:41:00","512","0","S","28TH","STREET"," ","NATIONAL","AVENUE","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0","MISDEMEANOR"
"180472","2018-01-09 17:00:00","512","400","S","30TH","STREET"," "," "," ","21950B","VC","PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC","0","0","MISDEMEANOR"
"180624","2018-01-09 17:00:00","721","1800"," ","PALM","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"180508","2018-01-09 17:15:00","832","4300"," ","ORANGE","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180623","2018-01-09 17:19:00","725","4500"," ","RIVIERA SHORES","STREET"," "," "," ","21952","VC","RIGHT OF WAY ON SIDEWALK","1","0",""
"180504","2018-01-09 17:19:00","115","9800"," ","GENESEE","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180495","2018-01-09 17:55:00","524","600"," ","B","STREET"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0",""
"180498","2018-01-09 18:00:00","116","3700"," ","CLAIREMONT","DRIVE"," "," "," ","22100B","VC","LEFT TURNS AT INTERSECTIONS","0","0",""
"180625","2018-01-09 18:18:00","713","2200"," ","PASEO DE LAS AMERICA"," "," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"180483","2018-01-09 18:26:00","822","5400"," ","UNIVERSITY","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"181384","2018-01-09 19:28:00","447","1300"," ","47TH","STREET"," "," "," ","22108","VC","DURATION OF SIGNAL","1","0",""
"180791","2018-01-09 19:38:00","521","50"," ","15TH","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"180551","2018-01-09 19:50:00","323","6200"," ","COLLEGE","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0",""
"180473","2018-01-09 22:45:00","521","1400"," ","MARKET","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"180491","2018-01-09 23:00:00","934","3900"," ","DEL MAR HEIGHTS","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"180540","2018-01-09 23:34:00","838","3900"," ","ORANGE","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0","FELONY"
"180480","2018-01-10 00:38:00","434","8200"," ","JAMACHA","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"180571","2018-01-10 07:01:00","313","9400"," ","CLAIREMONT MESA","BOULEVARD"," "," "," ","21461A","VC","FAIL TO OBEY TRAFFIC CONTROL DEVICE","0","0",""
"180570","2018-01-10 08:41:00","321","10000"," ","FRIARS","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","2","0",""
"180513","2018-01-10 08:51:00","234","13000"," ","PASEO LUCIDO"," "," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180506","2018-01-10 09:25:00","242","10700"," ","BLACK MTN","ROAD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"180509","2018-01-10 09:30:00","111","5400"," ","MT ALIFAN","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180522","2018-01-10 10:35:00","311","9100"," ","RUFFIN","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"180545","2018-01-10 10:40:00","626","2300"," ","FORT STOCKTON","DRIVE"," "," "," ","22515A","VC","LEAVE VEHICLE UNATTENDED","1","0",""
"180517","2018-01-10 10:50:00","531","0"," ","QUINCE","DRIVE"," "," BALBOA DR","DRIVE","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0",""
"180518","2018-01-10 11:35:00","321","0"," ","FAIRMOUNT","AVENUE"," ","MISSION GORGE","ROAD","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"180615","2018-01-10 11:57:00","722","2400"," ","GROVE","AVENUE"," "," "," ","21804","VC","ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY","2","0",""
"180633","2018-01-10 14:45:00","115","9700"," ","GENESEE","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"180523","2018-01-10 14:53:00","627","600"," ","UNIVERSITY","AVENUE"," "," "," ","21755","VC","PASS ON THE RIGHT SAFELY","0","0",""
"180524","2018-01-10 14:55:00","122","2800"," ","GARNET","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"180520","2018-01-10 15:00:00","438","6000"," ","PARKSIDE","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"180516","2018-01-10 15:45:00","821","6500"," ","EL CAJON","BOULEVARD"," "," "," ","23152(F)","VC","DUI DRUGS","0","0",""
"180803","2018-01-10 16:11:00","445","5000"," ","MARKET","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","4","0","MISDEMEANOR"
"180845","2018-01-10 16:35:00","511","1800"," ","NATIONAL","AVENUE"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0",""
"180528","2018-01-10 16:45:00","315","3400"," ","CAM DEL RIO SOUTH"," "," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180515","2018-01-10 16:58:00","811","3500"," ","MEADE","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"181764","2018-01-10 17:54:00","122","4200"," ","INGRAHAM","STREET"," "," "," ","21954A","VC","PEDESTRIANS OUTSIDE CROSSWALKS","1","0",""
"180567","2018-01-10 20:09:00","838","3600"," ","UNIVERSITY","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"180541","2018-01-10 20:30:00","311","0"," ","HARCOURT","DRIVE"," ","RONDA","AVENUE","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"180566","2018-01-10 20:30:00","623","1800"," ","HOTEL SOUTH","CIRCLE"," "," "," ","23152A","VC","DUI ALCOHOL","0","0",""
"180557","2018-01-10 21:12:00","614","2900"," ","SUNSET CLIFFS","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"180503","2018-01-10 22:15:00","115","8900"," ","TOWNE CENTRE","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0","MISDEMEANOR"
"180512","2018-01-11 00:25:00","233","9800"," ","CARMEL MTN","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180521","2018-01-11 01:38:00","824","4500"," ","EL CAJON","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"180618","2018-01-11 07:50:00","122","0"," ","DAMON","AVENUE"," ","MISSION BAY","DRIVE","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"180529","2018-01-11 09:00:00","451","6300"," ","COLLEGE GROVE","WAY"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180644","2018-01-11 09:04:00","524","800"," ","G","STREET"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0",""
"180594","2018-01-11 09:08:00","447","4400"," ","HOME","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180705","2018-01-11 09:16:00","315","5000"," ","TEXAS","STREET"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"180783","2018-01-11 09:30:00","529","300"," ","LAUREL","STREET"," "," "," ","21950B","VC","PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC","1","0",""
"182169","2018-01-11 09:30:00","821","4900"," ","70TH","STREET"," "," "," ","21755","VC","PASS ON THE RIGHT SAFELY","0","0",""
"180563","2018-01-11 10:18:00","321","4200"," ","TWAIN","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"180544","2018-01-11 10:50:00","121","800"," ","SAN DIEGO","PLACE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0",""
"180923","2018-01-11 10:50:00","521","1400"," ","G","STREET"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","1","0",""
"180548","2018-01-11 12:08:00","447","1700"," ","EUCLID","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"180998","2018-01-11 12:34:00","524","0"," ","07TH","AVENUE"," ","B","STREET","21703","VC","FOLLOWING TOO CLOSELY","0","0",""
"180642","2018-01-11 15:40:00","111","3900"," ","ARVERNE","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"180561","2018-01-11 15:44:00","313","8500"," ","CLAIREMONT MESA","BOULEVARD"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","2","0",""
"180535","2018-01-11 16:00:00","115","9800"," ","GENESEE","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"190423","2018-01-11 16:00:00","451","6300"," ","COLLEGE GROVE","WAY"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180757","2018-01-11 16:46:00","524","200","W","BROADWAY"," "," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"180740","2018-01-11 17:00:00","116","4200"," ","MILTON","STREET"," "," "," ","21804","VC","ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY","1","0",""
"180560","2018-01-11 17:25:00","311","3600"," ","MURPHY CANYON","ROAD"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","2","0",""
"182626","2018-01-11 17:28:00","313","0"," ","MERCURY","STREET"," ","RONSON","ROAD","21804","VC","ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY","0","0",""
"180547","2018-01-11 17:29:00","437","700","S","WOODMAN","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"180596","2018-01-11 17:39:00","446","4700"," ","IMPERIAL","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"180628","2018-01-11 18:02:00","444","3500"," ","MARKET","STREET"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"180577","2018-01-11 18:16:00","437","1300"," ","BRIARWOOD","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0","MISDEMEANOR"
"180564","2018-01-11 18:20:00","514","0"," ","19TH","STREET"," ","MARKET","STREET","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"180850","2018-01-11 18:30:00","529","3000"," ","04TH","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"180562","2018-01-11 18:38:00","312","10000"," ","TIERRASANTA","BOULEVARD"," "," "," ","21651A","VC","DIVIDED HIGHWAYS DRIVING TO LEFT OF DIVIDING SECTION OR U-TURN","1","0",""
"180574","2018-01-11 20:14:00","613","4100"," ","VALETA","STREET"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0","MISDEMEANOR"
"180678","2018-01-11 20:30:00","822","4600"," ","SORIA","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"181144","2018-01-11 21:10:00","111","4100"," ","ASHFORD","STREET"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0","MISDEMEANOR"
"181969","2018-01-11 22:35:00","123","4200"," ","MISSION BAY","DRIVE"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","1","0",""
"180598","2018-01-12 00:01:00","623","400"," ","HOTEL SOUTH","CIRCLE"," "," "," ","20002(A)","VC","HIT AND RUN","0","0","MISDEMEANOR"
"180944","2018-01-12 00:01:00","512","2000"," ","IRVING","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180527","2018-01-12 00:44:00","838","4000"," ","WABASH","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"180592","2018-01-12 01:26:00","628","2900"," ","REYNARD","WAY"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"181157","2018-01-12 01:45:00","122","1900"," ","GRAND","AVENUE"," "," "," ","UNKNOWN","VC","UNKNOWN/INVALID CHARGE","0","0",""
"180546","2018-01-12 01:45:00","122","1900"," ","BALBOA","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","3","0",""
"180649","2018-01-12 02:02:00","116","2700"," ","MORENA","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0",""
"180630","2018-01-12 06:00:00","116","1800"," ","CROSS","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"180761","2018-01-12 07:10:00","511","1200"," ","CESAR E CHAVEZ","PARKWAY"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"180928","2018-01-12 07:27:00","446","300","S","47TH","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"180651","2018-01-12 07:50:00","625","2400"," ","JUAN","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180622","2018-01-12 08:15:00","811","3500"," ","MEADE","AVENUE"," "," "," ","21950A","VC","YIELD RIGHT OF WAY TO PEDESTRIANS","1","0",""
"181003","2018-01-12 10:53:00","313","9600"," ","AERO","DRIVE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0",""
"180677","2018-01-12 11:30:00","321","6100"," ","MISSION GORGE","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"180683","2018-01-12 11:50:00","627","0"," ","FRONT","STREET","W","MONTECITO","WAY","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0",""
"180666","2018-01-12 12:25:00","312","3700"," ","SANTO","ROAD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"180626","2018-01-12 14:48:00","446","100"," ","47TH","STREET"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","2","0",""
"180620","2018-01-12 14:50:00","823","3600"," ","BOREN","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","2","0",""
"180597","2018-01-12 15:38:00","828","3800"," ","WINONA","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"180646","2018-01-12 16:47:00","624","4200"," ","TEXAS","STREET"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","2","0",""
"180542","2018-01-12 18:08:00","832","4100"," ","EL CAJON","BOULEVARD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"181280","2018-01-12 18:40:00","611","3400"," ","MIDWAY","DRIVE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
